"Title"	"docking score"	"MMGBSA dG Bind"
"ZINC000002118833"	-11.042	-84.505
"ZINC000017177734"	-11.264	-84.502
"ZINC000020622677"	-10.843	-84.499
"ZINC000071260622"	-10.021	-84.479
"ZINC000013083509"	-10.496	-84.476
"ZINC000019716333"	-10.181	-84.475
"ZINC000051364553"	-10.142	-84.473
"ZINC000021578021"	-10.072	-84.469
"ZINC000077470905"	-10.963	-84.467
"ZINC000100634511"	-10.177	-84.466
"ZINC000067604937"	-10.710	-84.461
"ZINC000000705371"	-10.052	-84.459
"ZINC001775974581"	-10.416	-84.457
"ZINC000071283354"	-10.605	-84.456
"ZINC000009265183"	-10.357	-84.449
"ZINC000408545333"	-11.853	-84.434
"ZINC000009019225"	-10.400	-84.433
"ZINC000067217931"	-11.025	-84.427
"ZINC000013113536"	-10.093	-84.415
"ZINC000002111828"	-10.300	-84.411
"ZINC000257257954"	-10.673	-84.410
"ZINC000012377117"	-10.560	-84.407
"ZINC000007509924"	-10.186	-84.405
"ZINC000019757921"	-10.233	-84.404
"ZINC000023128094"	-10.300	-84.404
"ZINC000102540713"	-10.899	-84.402
"ZINC000012553181"	-10.734	-84.397
"ZINC000257314018"	-10.308	-84.395
"ZINC000102750277"	-10.146	-84.389
"ZINC000067258211"	-10.383	-84.382
"ZINC000013083106"	-10.022	-84.376
"ZINC000017011443"	-10.671	-84.369
"ZINC000057524095"	-10.293	-84.369
"ZINC000014672472"	-10.137	-84.365
"ZINC000057315738"	-10.045	-84.357
"ZINC000008904348"	-10.715	-84.350
"ZINC000019117040"	-10.135	-84.350
"ZINC000039881375"	-10.098	-84.346
"ZINC000067975696"	-10.385	-84.345
"ZINC000020723054"	-10.177	-84.340
"ZINC000019577546"	-10.781	-84.340
"ZINC000008892634"	-10.950	-84.339
"ZINC000040133244"	-10.122	-84.331
"ZINC000585091797"	-10.744	-84.328
"ZINC000023157417"	-10.445	-84.326
"ZINC000002629974"	-10.364	-84.319
"ZINC000244723826"	-10.493	-84.318
"ZINC000022998660"	-10.744	-84.317
"ZINC000257221652"	-11.008	-84.315
"ZINC000017138649"	-10.792	-84.312
"ZINC000005576579"	-10.340	-84.307
"ZINC000110676620"	-10.364	-84.304
"ZINC000022668419"	-11.206	-84.303
"ZINC000102541646"	-10.364	-84.298
"ZINC000035684885"	-10.762	-84.296
"ZINC000065420800"	-11.393	-84.284
"ZINC001775970270"	-10.201	-84.278
"ZINC000001019992"	-10.402	-84.275
"ZINC000408695501"	-10.933	-84.271
"ZINC000013002270"	-10.199	-84.271
"ZINC000002252704"	-10.110	-84.262
"ZINC000012748163"	-10.609	-84.255
"ZINC000022768235"	-11.023	-84.249
"ZINC000008625809"	-10.305	-84.245
"ZINC001772700429"	-10.112	-84.242
"ZINC000072341302"	-10.271	-84.236
"ZINC000000812032"	-10.106	-84.230
"ZINC000064950173"	-10.340	-84.225
"ZINC000057511101"	-10.577	-84.224
"ZINC000001062052"	-10.502	-84.211
"ZINC000224429162"	-11.369	-84.209
"ZINC000005249753"	-10.075	-84.197
"ZINC000008916400"	-10.322	-84.191
"ZINC000306132394"	-10.741	-84.191
"ZINC000002413552"	-10.197	-84.190
"ZINC000306141242"	-10.172	-84.176
"ZINC000004836850"	-10.415	-84.167
"ZINC000009805869"	-10.066	-84.162
"ZINC000009579872"	-10.653	-84.153
"ZINC000008637026"	-10.706	-84.144
"ZINC000096117156"	-10.308	-84.142
"ZINC000002739689"	-10.155	-84.138
"ZINC000004732589"	-10.935	-84.127
"ZINC000022233217"	-10.046	-84.123
"ZINC000004655805"	-10.191	-84.123
"ZINC000019332261"	-10.490	-84.118
"ZINC000001298599"	-11.144	-84.106
"ZINC000019744448"	-10.143	-84.103
"ZINC000035993207"	-10.398	-84.101
"ZINC000004942517"	-10.119	-84.091
"ZINC000021655149"	-11.043	-84.087
"ZINC000003614159"	-10.063	-84.086
"ZINC001775973835"	-10.135	-84.085
"ZINC000010707792"	-10.042	-84.082
"ZINC000072373321"	-10.353	-84.081
"ZINC000012580789"	-11.001	-84.080
"ZINC000002428002"	-11.145	-84.074
"ZINC000001241008"	-10.079	-84.072
"ZINC000019738993"	-10.685	-84.064
"ZINC000003357782"	-10.300	-84.062
"ZINC000022373471"	-10.182	-84.052
"ZINC000014185171"	-10.048	-84.047
"ZINC000009519421"	-10.842	-84.046
"ZINC000013321893"	-10.831	-84.042
"ZINC000002324532"	-10.752	-84.041
"ZINC000012522058"	-10.195	-84.037
"ZINC000005000020"	-10.466	-84.037
"ZINC000096154996"	-10.155	-84.028
"ZINC000257253590"	-10.684	-84.026
"ZINC000019762212"	-10.357	-84.026
"ZINC000096267176"	-10.054	-84.018
"ZINC000067621678"	-10.589	-84.017
"ZINC000005298255"	-10.470	-84.008
"ZINC000004565685"	-10.074	-84.001
"ZINC000021942688"	-10.022	-83.972
"ZINC000098211456"	-10.549	-83.968
"ZINC000222611257"	-10.633	-83.963
"ZINC000019884224"	-10.135	-83.950
"ZINC000036709576"	-10.357	-83.943
"ZINC000103088909"	-10.696	-83.942
"ZINC000033653694"	-10.277	-83.937
"ZINC000019564246"	-10.637	-83.935
"ZINC000409179522"	-10.544	-83.932
"ZINC000019761035"	-10.716	-83.929
"ZINC000222805449"	-11.014	-83.922
"ZINC000012587379"	-10.141	-83.921
"ZINC000003872931"	-10.096	-83.918
"ZINC000013970857"	-10.626	-83.915
"ZINC000020393371"	-10.892	-83.913
"ZINC000102735343"	-10.730	-83.913
"ZINC000009969985"	-10.097	-83.902
"ZINC000013083564"	-10.544	-83.893
"ZINC000020981454"	-10.742	-83.891
"ZINC000049006287"	-10.342	-83.891
"ZINC000238791229"	-10.524	-83.886
"ZINC000019237568"	-10.413	-83.883
"ZINC000022744773"	-10.051	-83.882
"ZINC000096155142"	-11.534	-83.877
"ZINC000033262593"	-10.114	-83.875
"ZINC000409410871"	-10.501	-83.867
"ZINC000009970197"	-10.133	-83.863
"ZINC000009265199"	-10.262	-83.860
"ZINC000257287679"	-10.605	-83.857
"ZINC000010316707"	-11.005	-83.855
"ZINC000028527331"	-10.922	-83.855
"ZINC000409408612"	-10.160	-83.851
"ZINC000021225159"	-10.233	-83.843
"ZINC000100775738"	-10.004	-83.836
"ZINC000019718718"	-10.154	-83.833
"ZINC000008952068"	-10.998	-83.831
"ZINC000019564123"	-10.540	-83.807
"ZINC000096114530"	-10.579	-83.801
"ZINC000014137119"	-10.010	-83.800
"ZINC000022768197"	-10.504	-83.795
"ZINC000058016907"	-10.071	-83.795
"ZINC000009152584"	-11.005	-83.794
"ZINC000044919570"	-10.084	-83.785
"ZINC000015219318"	-10.961	-83.775
"ZINC000012776940"	-10.393	-83.773
"ZINC000001422031"	-10.464	-83.772
"ZINC000006743354"	-10.219	-83.763
"ZINC000032672225"	-10.150	-83.761
"ZINC000604418919"	-10.859	-83.755
"ZINC000048286904"	-10.430	-83.754
"ZINC000005040357"	-10.653	-83.749
"ZINC000032074130"	-10.075	-83.749
"ZINC000000984707"	-10.356	-83.745
"ZINC000019691569"	-10.477	-83.741
"ZINC000409343201"	-10.366	-83.740
"ZINC000019117050"	-10.045	-83.736
"ZINC000057487555"	-10.316	-83.732
"ZINC000004731606"	-10.156	-83.730
"ZINC000008845492"	-10.499	-83.726
"ZINC000005396395"	-10.247	-83.724
"ZINC000002911932"	-10.363	-83.722
"ZINC000409179529"	-11.254	-83.721
"ZINC000009660621"	-11.453	-83.719
"ZINC000067258131"	-10.025	-83.718
"ZINC000008965845"	-10.860	-83.718
"ZINC000409306466"	-10.572	-83.715
"ZINC000019790401"	-10.662	-83.715
"ZINC000020797777"	-10.066	-83.711
"ZINC000020189554"	-10.407	-83.710
"ZINC000005349102"	-10.253	-83.709
"ZINC000035529728"	-10.634	-83.707
"ZINC000102175592"	-10.201	-83.705
"ZINC000009124685"	-11.252	-83.693
"ZINC000013858147"	-10.111	-83.692
"ZINC000012623613"	-10.330	-83.688
"ZINC000038652087"	-10.231	-83.685
"ZINC000072353821"	-10.016	-83.674
"ZINC000033279101"	-10.266	-83.655
"ZINC000102752847"	-10.374	-83.644
"ZINC000003040338"	-10.262	-83.642
"ZINC000064859588"	-10.709	-83.627
"ZINC000067261516"	-10.400	-83.620
"ZINC000011614651"	-10.330	-83.617
"ZINC000004326204"	-10.122	-83.617
"ZINC000408692613"	-10.504	-83.608
"ZINC000057473212"	-10.751	-83.607
"ZINC000012973601"	-10.876	-83.607
"ZINC000004030350"	-10.213	-83.604
"ZINC000020308758"	-10.531	-83.600
"ZINC000019743886"	-10.433	-83.592
"ZINC000223232593"	-10.090	-83.586
"ZINC000021576482"	-10.995	-83.582
"ZINC000004164449"	-10.559	-83.576
"ZINC000009218708"	-10.486	-83.575
"ZINC000013894771"	-10.130	-83.573
"ZINC000006173130"	-10.200	-83.566
"ZINC000079488560"	-11.043	-83.558
"ZINC000028049133"	-11.859	-83.557
"ZINC000003007666"	-10.885	-83.551
"ZINC000013608463"	-10.027	-83.548
"ZINC000067217625"	-10.302	-83.538
"ZINC000082086471"	-10.511	-83.530
"ZINC000136013284"	-10.088	-83.529
"ZINC000020309023"	-10.936	-83.524
"ZINC000169775261"	-10.426	-83.519
"ZINC000067262700"	-10.758	-83.519
"ZINC000238791230"	-10.418	-83.513
"ZINC000014704908"	-10.301	-83.511
"ZINC000019758061"	-10.117	-83.510
"ZINC000022997407"	-10.491	-83.506
"ZINC000022997320"	-10.671	-83.506
"ZINC000003007663"	-10.806	-83.505
"ZINC000009445592"	-10.114	-83.503
"ZINC000016838987"	-11.603	-83.497
"ZINC000257309966"	-10.139	-83.491
"ZINC000019559257"	-10.849	-83.490
"ZINC000057487255"	-11.446	-83.483
"ZINC000020358309"	-10.052	-83.480
"ZINC000064859574"	-11.225	-83.477
"ZINC000012928428"	-10.105	-83.472
"ZINC000067208082"	-11.556	-83.466
"ZINC000019850932"	-10.701	-83.465
"ZINC000012438075"	-10.079	-83.464
"ZINC000019525112"	-10.107	-83.464
"ZINC000019855631"	-10.024	-83.462
"ZINC000066279323"	-10.020	-83.441
"ZINC000225428158"	-10.455	-83.439
"ZINC000009339998"	-10.041	-83.438
"ZINC000060353777"	-10.245	-83.435
"ZINC000019941135"	-10.087	-83.433
"ZINC000023128095"	-10.233	-83.431
"ZINC000001875082"	-10.301	-83.427
"ZINC000064579631"	-10.266	-83.413
"ZINC000009072213"	-10.987	-83.411
"ZINC000013031480"	-10.651	-83.407
"ZINC000013607741"	-10.166	-83.403
"ZINC000299770131"	-10.720	-83.402
"ZINC000239173948"	-10.642	-83.401
"ZINC000067262708"	-11.244	-83.400
"ZINC000001334870"	-11.690	-83.397
"ZINC000015881488"	-11.175	-83.390
"ZINC000013028240"	-10.553	-83.387
"ZINC000023158080"	-10.571	-83.386
"ZINC001775972597"	-11.267	-83.379
"ZINC000006028393"	-10.440	-83.365
"ZINC000008828312"	-10.456	-83.364
"ZINC000091859690"	-11.359	-83.350
"ZINC000096266878"	-10.565	-83.346
"ZINC000009410933"	-10.176	-83.345
"ZINC000058156054"	-10.177	-83.343
"ZINC000057487512"	-10.212	-83.338
"ZINC000004987978"	-10.134	-83.333
"ZINC000067208085"	-10.846	-83.325
"ZINC000000703833"	-10.223	-83.323
"ZINC000000812026"	-10.502	-83.322
"ZINC000020775615"	-10.234	-83.307
"ZINC000000892091"	-10.469	-83.306
"ZINC000102497411"	-10.365	-83.289
"ZINC000001245583"	-10.027	-83.268
"ZINC000033087806"	-10.048	-83.265
"ZINC000013225555"	-10.382	-83.262
"ZINC000019742176"	-10.695	-83.248
"ZINC000013691420"	-10.067	-83.247
"ZINC000028292975"	-10.385	-83.245
"ZINC000222596972"	-11.241	-83.236
"ZINC000000755315"	-10.592	-83.235
"ZINC000033223071"	-10.070	-83.233
"ZINC000020532926"	-10.581	-83.232
"ZINC000013116905"	-10.456	-83.229
"ZINC000257264677"	-10.067	-83.218
"ZINC000007897831"	-10.225	-83.217
"ZINC000002421354"	-10.667	-83.216
"ZINC000036369995"	-10.547	-83.213
"ZINC000020312358"	-10.065	-83.203
"ZINC000030964972"	-10.789	-83.203
"ZINC000102881224"	-11.267	-83.197
"ZINC000019564129"	-10.416	-83.193
"ZINC000013153524"	-10.609	-83.192
"ZINC000409135182"	-10.692	-83.188
"ZINC000023507674"	-10.922	-83.183
"ZINC000020082568"	-10.211	-83.177
"ZINC000096154913"	-10.285	-83.173
"ZINC000426739107"	-10.328	-83.166
"ZINC000024601309"	-10.299	-83.166
"ZINC000006349571"	-10.301	-83.166
"ZINC000096155696"	-10.696	-83.166
"ZINC000248139657"	-10.960	-83.162
"ZINC000014537145"	-12.690	-83.162
"ZINC000057487827"	-10.465	-83.159
"ZINC000096100009"	-10.093	-83.159
"ZINC000005219789"	-10.080	-83.156
"ZINC000011997414"	-10.000	-83.150
"ZINC000020310492"	-10.530	-83.148
"ZINC000040103957"	-10.441	-83.145
"ZINC000008663451"	-10.726	-83.142
"ZINC000067258063"	-10.497	-83.139
"ZINC000226767767"	-10.348	-83.131
"ZINC000035289959"	-10.090	-83.131
"ZINC000100265502"	-10.090	-83.131
"ZINC000253623945"	-11.161	-83.129
"ZINC000408546803"	-10.893	-83.121
"ZINC000009068122"	-10.953	-83.117
"ZINC000021225112"	-10.497	-83.116
"ZINC000057490407"	-10.102	-83.111
"ZINC000003217634"	-10.270	-83.097
"ZINC000009311747"	-10.822	-83.096
"ZINC000035535238"	-10.477	-83.094
"ZINC000072336282"	-10.484	-83.093
"ZINC000019559259"	-10.690	-83.089
"ZINC000004371555"	-10.074	-83.084
"ZINC000095483839"	-10.636	-83.080
"ZINC000020762183"	-10.350	-83.078
"ZINC000409007642"	-10.068	-83.074
"ZINC000003395739"	-10.061	-83.073
"ZINC000009339531"	-10.214	-83.069
"ZINC000095475960"	-10.906	-83.066
"ZINC000015021788"	-10.613	-83.066
"ZINC000102660074"	-10.210	-83.065
"ZINC000012820228"	-10.445	-83.059
"ZINC000426652182"	-11.107	-83.055
"ZINC000426523495"	-10.376	-83.051
"ZINC000049408185"	-10.649	-83.047
"ZINC000022998640"	-10.224	-83.044
"ZINC000051325923"	-10.205	-83.044
"ZINC000006412876"	-10.434	-83.039
"ZINC000049002202"	-11.183	-83.039
"ZINC000299769762"	-10.326	-83.038
"ZINC000035316618"	-10.503	-83.037
"ZINC000012407822"	-10.005	-83.032
"ZINC000020310359"	-10.525	-83.028
"ZINC000001334677"	-11.286	-83.014
"ZINC000020310363"	-10.277	-83.007
"ZINC000534658858"	-11.090	-82.996
"ZINC000012510755"	-10.350	-82.989
"ZINC000003031360"	-10.634	-82.987
"ZINC000035315338"	-10.746	-82.983
"ZINC000003336979"	-10.174	-82.978
"ZINC000306135849"	-10.941	-82.975
"ZINC000029985917"	-10.149	-82.972
"ZINC000002515255"	-10.140	-82.966
"ZINC000019448987"	-11.147	-82.965
"ZINC000019791515"	-10.309	-82.961
"ZINC000016739543"	-10.005	-82.959
"ZINC000035315187"	-10.572	-82.949
"ZINC001775969642"	-10.085	-82.948
"ZINC000005536186"	-10.190	-82.945
"ZINC000102875496"	-11.034	-82.936
"ZINC000023158286"	-10.209	-82.936
"ZINC000005210067"	-10.503	-82.936
"ZINC000007375625"	-10.462	-82.934
"ZINC000257251907"	-10.244	-82.934
"ZINC000016248538"	-11.154	-82.933
"ZINC000011790411"	-10.276	-82.932
"ZINC000090610255"	-10.416	-82.930
"ZINC000013424258"	-10.095	-82.927
"ZINC000002350331"	-10.373	-82.924
"ZINC000072348696"	-10.069	-82.923
"ZINC000102513831"	-10.284	-82.921
"ZINC000021846779"	-10.336	-82.915
"ZINC000218325844"	-10.557	-82.902
"ZINC000004272337"	-11.329	-82.893
"ZINC000032501405"	-10.182	-82.892
"ZINC000032615552"	-10.682	-82.892
"ZINC000010367410"	-10.168	-82.891
"ZINC000009287095"	-10.129	-82.887
"ZINC000001084395"	-10.027	-82.882
"ZINC000005642771"	-10.530	-82.880
"ZINC000032981893"	-11.305	-82.880
"ZINC000006202827"	-10.229	-82.879
"ZINC000104210151"	-10.027	-82.878
"ZINC000102754558"	-11.155	-82.869
"ZINC000019577548"	-10.277	-82.862
"ZINC000033328900"	-10.767	-82.861
"ZINC000000752011"	-10.085	-82.843
"ZINC000067235894"	-10.610	-82.833
"ZINC000009119642"	-10.567	-82.830
"ZINC000023126712"	-10.062	-82.826
"ZINC000102495391"	-10.456	-82.822
"ZINC000022358691"	-10.660	-82.815
"ZINC000019791816"	-10.230	-82.814
"ZINC000004732591"	-10.269	-82.803
"ZINC000013083678"	-10.398	-82.800
"ZINC000019568477"	-10.625	-82.790
"ZINC000012738786"	-10.293	-82.785
"ZINC000004164511"	-10.551	-82.780
"ZINC000001452878"	-10.264	-82.768
"ZINC000033325121"	-10.255	-82.764
"ZINC000022241941"	-10.224	-82.764
"ZINC000002155049"	-10.460	-82.755
"ZINC000020630472"	-10.290	-82.753
"ZINC000057489850"	-11.084	-82.750
"ZINC000004910726"	-10.151	-82.749
"ZINC000009569301"	-10.682	-82.746
"ZINC000001174132"	-10.948	-82.743
"ZINC000102510809"	-10.473	-82.739
"ZINC000022233690"	-10.392	-82.734
"ZINC000003007673"	-10.563	-82.709
"ZINC000010272573"	-10.724	-82.708
"ZINC000019714355"	-10.332	-82.702
"ZINC000057473209"	-10.857	-82.700
"ZINC000019840032"	-10.539	-82.698
"ZINC000224490600"	-10.755	-82.698
"ZINC000012241887"	-10.227	-82.693
"ZINC000002245909"	-10.140	-82.686
"ZINC000012105900"	-10.319	-82.680
"ZINC000000655373"	-10.557	-82.677
"ZINC000096099926"	-10.532	-82.676
"ZINC000065409523"	-10.091	-82.671
"ZINC000016837381"	-10.075	-82.653
"ZINC000019666984"	-10.498	-82.641
"ZINC000014731152"	-10.378	-82.629
"ZINC000017358364"	-10.133	-82.621
"ZINC000019852541"	-10.318	-82.620
"ZINC000008845954"	-10.434	-82.618
"ZINC000057494175"	-10.362	-82.617
"ZINC000013010715"	-10.020	-82.614
"ZINC000409357459"	-10.025	-82.614
"ZINC000102495156"	-10.362	-82.606
"ZINC000008865317"	-10.155	-82.604
"ZINC000096024215"	-10.130	-82.602
"ZINC000261364173"	-10.240	-82.600
"ZINC000003007709"	-11.795	-82.597
"ZINC000004122422"	-10.234	-82.597
"ZINC000009664922"	-11.474	-82.586
"ZINC000036408773"	-10.350	-82.584
"ZINC000019884756"	-10.648	-82.578
"ZINC000037556606"	-10.026	-82.575
"ZINC000017231576"	-10.348	-82.569
"ZINC000019991406"	-10.672	-82.564
"ZINC000224232528"	-10.027	-82.548
"ZINC000205157245"	-10.118	-82.545
"ZINC000019499340"	-10.586	-82.529
"ZINC000019682137"	-10.076	-82.523
"ZINC000001028850"	-10.616	-82.515
"ZINC000019744584"	-10.048	-82.514
"ZINC000004164219"	-10.008	-82.497
"ZINC000008832538"	-10.979	-82.497
"ZINC000019691874"	-10.150	-82.494
"ZINC000020579576"	-10.704	-82.494
"ZINC000013525552"	-10.100	-82.487
"ZINC000013726569"	-11.192	-82.487
"ZINC000019793185"	-10.954	-82.482
"ZINC000019743888"	-10.147	-82.478
"ZINC000009271284"	-10.047	-82.475
"ZINC000003421217"	-10.546	-82.473
"ZINC000003259849"	-10.047	-82.473
"ZINC000038698007"	-10.334	-82.471
"ZINC000426490107"	-10.829	-82.465
"ZINC000021663775"	-11.982	-82.465
"ZINC000057487316"	-10.121	-82.461
"ZINC000004842273"	-11.025	-82.459
"ZINC000012257873"	-10.635	-82.449
"ZINC000012878645"	-10.801	-82.437
"ZINC000003665073"	-10.501	-82.436
"ZINC000019524915"	-10.162	-82.436
"ZINC000002693309"	-10.063	-82.433
"ZINC000306128174"	-10.769	-82.429
"ZINC000013739000"	-10.050	-82.426
"ZINC000057424975"	-10.100	-82.418
"ZINC000020308408"	-10.440	-82.417
"ZINC000019564227"	-10.921	-82.414
"ZINC000019766591"	-10.365	-82.412
"ZINC000011614635"	-10.570	-82.412
"ZINC000001333918"	-10.287	-82.406
"ZINC000226361785"	-10.037	-82.404
"ZINC000040009594"	-10.340	-82.401
"ZINC000012822021"	-10.573	-82.401
"ZINC000020590682"	-10.950	-82.401
"ZINC000040397985"	-10.411	-82.390
"ZINC000222733775"	-10.221	-82.389
"ZINC000067340070"	-10.015	-82.385
"ZINC000306142970"	-10.593	-82.382
"ZINC000102522203"	-10.177	-82.377
"ZINC000020567226"	-10.159	-82.367
"ZINC000020393742"	-10.315	-82.364
"ZINC000222574888"	-10.706	-82.361
"ZINC000012249806"	-10.457	-82.356
"ZINC000015069017"	-10.739	-82.347
"ZINC000032964299"	-10.047	-82.338
"ZINC000004385380"	-10.557	-82.337
"ZINC000408616802"	-10.170	-82.331
"ZINC000009192848"	-10.776	-82.327
"ZINC000019744582"	-10.384	-82.322
"ZINC000015868363"	-10.260	-82.322
"ZINC000067299151"	-10.510	-82.319
"ZINC000224113391"	-10.577	-82.313
"ZINC000020358378"	-10.032	-82.309
"ZINC000002414814"	-10.424	-82.304
"ZINC000008609126"	-10.699	-82.296
"ZINC000008846239"	-10.070	-82.295
"ZINC000048134941"	-10.232	-82.291
"ZINC000071314902"	-10.121	-82.278
"ZINC000001033837"	-10.282	-82.276
"ZINC000020560862"	-10.278	-82.275
"ZINC000102524348"	-10.334	-82.270
"ZINC000534658816"	-10.497	-82.267
"ZINC000013550921"	-10.214	-82.261
"ZINC000014291106"	-10.441	-82.257
"ZINC000009379810"	-11.054	-82.256
"ZINC000004733084"	-10.411	-82.254
"ZINC000299757618"	-10.044	-82.252
"ZINC000014058043"	-10.074	-82.240
"ZINC000002734239"	-10.063	-82.232
"ZINC000000668075"	-10.205	-82.232
"ZINC000054220063"	-10.448	-82.221
"ZINC000008755308"	-10.277	-82.218
"ZINC000014607696"	-10.470	-82.218
"ZINC000408550967"	-11.168	-82.217
"ZINC000072371934"	-10.311	-82.215
"ZINC000002503233"	-10.185	-82.214
"ZINC000008670952"	-10.528	-82.214
"ZINC000004062271"	-10.362	-82.210
"ZINC000018203865"	-10.645	-82.207
"ZINC000000852610"	-10.266	-82.205
"ZINC000103103449"	-10.494	-82.204
"ZINC000408583448"	-10.200	-82.203
"ZINC000022235493"	-10.991	-82.202
"ZINC000008723612"	-11.402	-82.199
"ZINC000021807197"	-10.436	-82.191
"ZINC000012324244"	-11.312	-82.191
"ZINC000012952929"	-10.318	-82.191
"ZINC000033325126"	-10.299	-82.184
"ZINC000095353607"	-10.187	-82.178
"ZINC000000784048"	-10.996	-82.171
"ZINC000257224808"	-10.554	-82.163
"ZINC000102549374"	-10.540	-82.161
"ZINC000005215794"	-10.378	-82.155
"ZINC000575415321"	-10.103	-82.149
"ZINC000020648256"	-10.296	-82.147
"ZINC000008828311"	-10.005	-82.142
"ZINC000016839086"	-10.939	-82.138
"ZINC000028227292"	-10.634	-82.136
"ZINC000009158949"	-10.123	-82.136
"ZINC000001133842"	-10.198	-82.134
"ZINC000009707392"	-10.316	-82.133
"ZINC000000888311"	-10.511	-82.133
"ZINC001547138842"	-10.585	-82.128
"ZINC000019891366"	-10.384	-82.123
"ZINC000008684484"	-10.878	-82.119
"ZINC000009265047"	-10.853	-82.115
"ZINC000019797048"	-10.581	-82.113
"ZINC000002148516"	-10.093	-82.111
"ZINC000016731005"	-10.694	-82.111
"ZINC000014239608"	-10.807	-82.101
"ZINC000013718703"	-10.095	-82.100
"ZINC000009314382"	-10.362	-82.096
"ZINC000001180207"	-10.139	-82.091
"ZINC000005148670"	-10.036	-82.090
"ZINC000409351728"	-10.228	-82.088
"ZINC000222811099"	-10.029	-82.085
"ZINC000001325205"	-10.579	-82.084
"ZINC000019973800"	-10.039	-82.083
"ZINC000101640251"	-10.852	-82.081
"ZINC000020310599"	-10.067	-82.079
"ZINC000012637255"	-10.508	-82.070
"ZINC000003554980"	-10.293	-82.067
"ZINC000004871587"	-10.564	-82.066
"ZINC000216609523"	-10.183	-82.063
"ZINC000013595934"	-10.013	-82.063
"ZINC000585177740"	-10.175	-82.051
"ZINC000057493472"	-10.666	-82.041
"ZINC000408685722"	-10.424	-82.040
"ZINC000020492809"	-10.037	-82.034
"ZINC000222584395"	-10.238	-82.026
"ZINC001775972951"	-10.172	-82.025
"ZINC000002866454"	-10.299	-82.020
"ZINC000534658818"	-10.626	-82.020
"ZINC000072371932"	-10.498	-82.019
"ZINC000035606436"	-10.578	-82.011
"ZINC000012316588"	-10.746	-82.007
"ZINC000013042525"	-10.289	-82.007
"ZINC000023996314"	-10.248	-82.004
"ZINC000102499976"	-10.468	-81.998
"ZINC000013280958"	-10.119	-81.986
"ZINC000055054012"	-10.880	-81.986
"ZINC000003618144"	-10.762	-81.981
"ZINC000032615513"	-10.300	-81.978
"ZINC000009575460"	-10.885	-81.973
"ZINC000016838967"	-10.270	-81.968
"ZINC000004704961"	-10.214	-81.963
"ZINC000408612810"	-10.366	-81.962
"ZINC000000612836"	-10.023	-81.961
"ZINC000408548116"	-10.478	-81.960
"ZINC000040288045"	-10.379	-81.956
"ZINC000002238758"	-10.809	-81.954
"ZINC000002655354"	-10.338	-81.953
"ZINC000012150551"	-10.638	-81.949
"ZINC000019614999"	-10.376	-81.930
"ZINC000306139566"	-10.546	-81.927
"ZINC000021578008"	-10.208	-81.927
"ZINC000009434751"	-10.055	-81.922
"ZINC000000945061"	-10.620	-81.919
"ZINC001531326530"	-10.162	-81.918
"ZINC000022627229"	-10.743	-81.918
"ZINC000002908944"	-10.079	-81.916
"ZINC000022609116"	-10.528	-81.916
"ZINC000015783912"	-10.050	-81.913
"ZINC000409408998"	-10.649	-81.907
"ZINC000001149305"	-10.079	-81.906
"ZINC000095726645"	-10.180	-81.901
"ZINC000067216512"	-11.332	-81.899
"ZINC000014231686"	-10.118	-81.899
"ZINC000000812028"	-10.424	-81.898
"ZINC000040398311"	-10.820	-81.898
"ZINC000015833105"	-10.007	-81.889
"ZINC000020010738"	-10.188	-81.883
"ZINC000000812025"	-10.534	-81.882
"ZINC000585502655"	-10.563	-81.880
"ZINC000013128400"	-10.214	-81.879
"ZINC000409354051"	-10.592	-81.864
"ZINC000019766323"	-10.784	-81.863
"ZINC000000633483"	-10.009	-81.861
"ZINC000031842126"	-10.152	-81.859
"ZINC000248322177"	-10.166	-81.858
"ZINC000409083481"	-10.261	-81.853
"ZINC000017177727"	-10.521	-81.852
"ZINC000000639468"	-10.492	-81.847
"ZINC000020309001"	-10.752	-81.847
"ZINC000019568480"	-10.703	-81.846
"ZINC000025180253"	-10.406	-81.839
"ZINC000008996049"	-10.508	-81.839
"ZINC000014154004"	-10.325	-81.838
"ZINC000001113942"	-10.312	-81.817
"ZINC000059176602"	-10.072	-81.811
"ZINC000015883190"	-10.060	-81.806
"ZINC000036618321"	-10.173	-81.805
"ZINC000013640142"	-10.457	-81.804
"ZINC000000877537"	-10.457	-81.803
"ZINC000008657318"	-10.360	-81.790
"ZINC000102927567"	-10.109	-81.779
"ZINC000015306162"	-10.262	-81.775
"ZINC000012366490"	-10.287	-81.768
"ZINC000096118369"	-10.981	-81.765
"ZINC000041108186"	-10.353	-81.762
"ZINC000065362881"	-10.154	-81.757
"ZINC000015067050"	-10.568	-81.755
"ZINC000072447409"	-10.466	-81.750
"ZINC000021158683"	-10.914	-81.743
"ZINC000019999086"	-10.199	-81.742
"ZINC000408724863"	-10.038	-81.734
"ZINC000409095147"	-10.282	-81.732
"ZINC000019730841"	-10.453	-81.726
"ZINC000032934916"	-10.204	-81.725
"ZINC000057487772"	-10.129	-81.723
"ZINC000057315943"	-10.409	-81.722
"ZINC000002692291"	-10.096	-81.722
"ZINC000013996512"	-10.159	-81.720
"ZINC000033279106"	-10.692	-81.717
"ZINC000091563129"	-10.108	-81.714
"ZINC000102861408"	-10.490	-81.708
"ZINC000426405741"	-10.563	-81.705
